leasecarId,make,model,duration,mileage,pricePerMonth
K279FX,BMW,i3,48,7500,439.0
K279FX,BMW,i3,60,7500,419.0
K279FX,BMW,i3,12,10000,609.0
K279FX,BMW,i3,24,10000,509.0
K279FX,BMW,i3,36,10000,469.0
K279FX,BMW,i3,48,10000,449.0
K279FX,BMW,i3,60,10000,429.0
K279FX,BMW,i3,12,15000,649.0
K279FX,BMW,i3,24,15000,549.0
K279FX,BMW,i3,36,15000,509.0
K279FX,BMW,i3,48,15000,489.0
K279FX,BMW,i3,60,15000,469.0
K279FX,BMW,i3,12,20000,689.0
K279FX,BMW,i3,24,20000,589.0
K279FX,BMW,i3,36,20000,549.0
K279FX,BMW,i3,48,20000,529.0
K279FX,BMW,i3,60,20000,509.0
K279FX,BMW,i3,12,25000,729.0
K279FX,BMW,i3,24,25000,629.0
K279FX,BMW,i3,36,25000,589.0
K279FX,BMW,i3,48,25000,569.0
K279FX,BMW,i3,60,25000,549.0
K279FX,BMW,i3,12,30000,769.0
K279FX,BMW,i3,24,30000,669.0
K279FX,BMW,i3,36,30000,629.0
K279FX,BMW,i3,48,30000,609.0
K279FX,BMW,i3,60,30000,589.0
N590TP,Ford,Puma,12,5000,719.0
N590TP,Ford,Puma,24,5000,549.0
N590TP,Ford,Puma,36,5000,479.0
N590TP,Ford,Puma,48,5000,439.0
N590TP,Ford,Puma,60,5000,409.0
N590TP,Ford,Puma,12,7500,729.0
N590TP,Ford,Puma,24,7500,559.0
N590TP,Ford,Puma,36,7500,489.0
N590TP,Ford,Puma,48,7500,449.0
N590TP,Ford,Puma,60,7500,419.0
N590TP,Ford,Puma,12,10000,739.0
N590TP,Ford,Puma,24,10000,569.0
N590TP,Ford,Puma,36,10000,499.0
N590TP,Ford,Puma,48,10000,459.0
N590TP,Ford,Puma,60,10000,429.0
N590TP,Ford,Puma,12,15000,779.0
N590TP,Ford,Puma,24,15000,609.0
N590TP,Ford,Puma,36,15000,539.0
N590TP,Ford,Puma,48,15000,499.0
N590TP,Ford,Puma,60,15000,469.0
N590TP,Ford,Puma,12,20000,819.0
N590TP,Ford,Puma,24,20000,649.0
N590TP,Ford,Puma,36,20000,579.0
N590TP,Ford,Puma,48,20000,539.0
N590TP,Ford,Puma,60,20000,509.0
N590TP,Ford,Puma,12,25000,859.0
N590TP,Ford,Puma,24,25000,689.0
N590TP,Ford,Puma,36,25000,619.0
N590TP,Ford,Puma,48,25000,579.0
N590TP,Ford,Puma,60,25000,549.0
N590TP,Ford,Puma,12,30000,899.0
N590TP,Ford,Puma,24,30000,729.0
N590TP,Ford,Puma,36,30000,659.0
N590TP,Ford,Puma,48,30000,619.0
N590TP,Ford,Puma,60,30000,589.0
355350,Honda,Jazz,24,5000,684.0
355350,Honda,Jazz,36,5000,609.0
355350,Honda,Jazz,48,5000,509.0
355350,Honda,Jazz,60,5000,459.0
355350,Honda,Jazz,72,5000,409.0
355350,Honda,Jazz,24,7500,698.0
355350,Honda,Jazz,36,7500,623.0
355350,Honda,Jazz,48,7500,523.0
355350,Honda,Jazz,60,7500,473.0
355350,Honda,Jazz,72,7500,423.0
355350,Honda,Jazz,24,10000,712.0
355350,Honda,Jazz,36,10000,637.0
355350,Honda,Jazz,48,10000,537.0
355350,Honda,Jazz,60,10000,487.0
355350,Honda,Jazz,72,10000,437.0
355350,Honda,Jazz,24,15000,746.0
355350,Honda,Jazz,36,15000,671.0
355350,Honda,Jazz,48,15000,571.0
355350,Honda,Jazz,60,15000,521.0
355350,Honda,Jazz,72,15000,471.0
355350,Honda,Jazz,24,20000,780.0
355350,Honda,Jazz,36,20000,705.0
355350,Honda,Jazz,48,20000,605.0
355350,Honda,Jazz,60,20000,555.0
355350,Honda,Jazz,72,20000,505.0
355350,Honda,Jazz,24,25000,814.0
355350,Honda,Jazz,36,25000,739.0
355350,Honda,Jazz,48,25000,639.0
355350,Honda,Jazz,60,25000,589.0
355350,Honda,Jazz,72,25000,539.0
355350,Honda,Jazz,24,30000,848.0
355350,Honda,Jazz,36,30000,773.0
355350,Honda,Jazz,48,30000,673.0
355350,Honda,Jazz,60,30000,623.0
355350,Honda,Jazz,72,30000,573.0
373165,Volkswagen,Polo,24,5000,709.0
373165,Volkswagen,Polo,36,5000,609.0
373165,Volkswagen,Polo,48,5000,509.0
373165,Volkswagen,Polo,60,5000,459.0
373165,Volkswagen,Polo,72,5000,409.0
373165,Volkswagen,Polo,24,7500,722.0
373165,Volkswagen,Polo,36,7500,622.0
373165,Volkswagen,Polo,48,7500,522.0
373165,Volkswagen,Polo,60,7500,472.0
373165,Volkswagen,Polo,72,7500,422.0
373165,Volkswagen,Polo,24,10000,735.0
373165,Volkswagen,Polo,36,10000,635.0
373165,Volkswagen,Polo,48,10000,535.0
373165,Volkswagen,Polo,60,10000,485.0
373165,Volkswagen,Polo,72,10000,435.0
373165,Volkswagen,Polo,24,15000,771.0
373165,Volkswagen,Polo,36,15000,671.0
373165,Volkswagen,Polo,48,15000,571.0
373165,Volkswagen,Polo,60,15000,521.0
373165,Volkswagen,Polo,72,15000,471.0
373165,Volkswagen,Polo,24,20000,807.0
373165,Volkswagen,Polo,36,20000,707.0
373165,Volkswagen,Polo,48,20000,607.0
373165,Volkswagen,Polo,60,20000,557.0
373165,Volkswagen,Polo,72,20000,507.0
373165,Volkswagen,Polo,24,25000,843.0
373165,Volkswagen,Polo,36,25000,743.0
373165,Volkswagen,Polo,48,25000,643.0
373165,Volkswagen,Polo,60,25000,593.0
373165,Volkswagen,Polo,72,25000,543.0
373165,Volkswagen,Polo,24,30000,879.0
373165,Volkswagen,Polo,36,30000,779.0
373165,Volkswagen,Polo,48,30000,679.0
373165,Volkswagen,Polo,60,30000,629.0
373165,Volkswagen,Polo,72,30000,579.0
H278VP,Volkswagen,T-Cross,12,5000,759.0
H278VP,Volkswagen,T-Cross,24,5000,514.0
H278VP,Volkswagen,T-Cross,36,5000,419.0
H278VP,Volkswagen,T-Cross,12,7500,769.0
H278VP,Volkswagen,T-Cross,24,7500,524.0
H278VP,Volkswagen,T-Cross,36,7500,429.0
H278VP,Volkswagen,T-Cross,12,10000,779.0
H278VP,Volkswagen,T-Cross,24,10000,534.0
H278VP,Volkswagen,T-Cross,36,10000,439.0
H278VP,Volkswagen,T-Cross,12,15000,809.0
H278VP,Volkswagen,T-Cross,24,15000,564.0
H278VP,Volkswagen,T-Cross,36,15000,469.0
H278VP,Volkswagen,T-Cross,12,20000,839.0
H278VP,Volkswagen,T-Cross,24,20000,594.0
H278VP,Volkswagen,T-Cross,36,20000,499.0
H278VP,Volkswagen,T-Cross,12,25000,869.0
H278VP,Volkswagen,T-Cross,24,25000,624.0
H278VP,Volkswagen,T-Cross,36,25000,529.0
H278VP,Volkswagen,T-Cross,12,30000,899.0
H278VP,Volkswagen,T-Cross,24,30000,654.0
H278VP,Volkswagen,T-Cross,36,30000,559.0
J163LS,Kia,XCeed,12,5000,669.0
J163LS,Kia,XCeed,24,5000,479.0
J163LS,Kia,XCeed,36,5000,419.0
J163LS,Kia,XCeed,12,7500,679.0
J163LS,Kia,XCeed,24,7500,489.0
J163LS,Kia,XCeed,36,7500,429.0
J163LS,Kia,XCeed,12,10000,689.0
J163LS,Kia,XCeed,24,10000,499.0
J163LS,Kia,XCeed,36,10000,439.0
J163LS,Kia,XCeed,12,15000,724.0
J163LS,Kia,XCeed,24,15000,534.0
J163LS,Kia,XCeed,36,15000,474.0
J163LS,Kia,XCeed,12,20000,759.0
J163LS,Kia,XCeed,24,20000,569.0
J163LS,Kia,XCeed,36,20000,509.0
J163LS,Kia,XCeed,12,25000,794.0
J163LS,Kia,XCeed,24,25000,604.0
J163LS,Kia,XCeed,36,25000,544.0
J163LS,Kia,XCeed,12,30000,829.0
J163LS,Kia,XCeed,24,30000,639.0
J163LS,Kia,XCeed,36,30000,579.0
N262TB,Mazda,CX-30,12,5000,649.0
N262TB,Mazda,CX-30,24,5000,529.0
N262TB,Mazda,CX-30,36,5000,469.0
N262TB,Mazda,CX-30,48,5000,439.0
N262TB,Mazda,CX-30,60,5000,419.0
N262TB,Mazda,CX-30,12,7500,659.0
N262TB,Mazda,CX-30,24,7500,539.0
N262TB,Mazda,CX-30,36,7500,479.0
N262TB,Mazda,CX-30,48,7500,449.0
N262TB,Mazda,CX-30,60,7500,429.0
N262TB,Mazda,CX-30,12,10000,669.0
N262TB,Mazda,CX-30,24,10000,549.0
N262TB,Mazda,CX-30,36,10000,489.0
N262TB,Mazda,CX-30,48,10000,459.0
N262TB,Mazda,CX-30,60,10000,439.0
N262TB,Mazda,CX-30,12,15000,704.0
N262TB,Mazda,CX-30,24,15000,584.0
N262TB,Mazda,CX-30,36,15000,524.0
N262TB,Mazda,CX-30,48,15000,494.0
N262TB,Mazda,CX-30,60,15000,474.0
N262TB,Mazda,CX-30,12,20000,739.0
N262TB,Mazda,CX-30,24,20000,619.0
N262TB,Mazda,CX-30,36,20000,559.0
N262TB,Mazda,CX-30,48,20000,529.0
N262TB,Mazda,CX-30,60,20000,509.0
N262TB,Mazda,CX-30,12,25000,774.0
N262TB,Mazda,CX-30,24,25000,654.0
N262TB,Mazda,CX-30,36,25000,594.0
N262TB,Mazda,CX-30,48,25000,564.0
N262TB,Mazda,CX-30,60,25000,544.0
N262TB,Mazda,CX-30,12,30000,809.0
N262TB,Mazda,CX-30,24,30000,689.0
N262TB,Mazda,CX-30,36,30000,629.0
N262TB,Mazda,CX-30,48,30000,599.0
N262TB,Mazda,CX-30,60,30000,579.0
N705SV,Renault,Captur,12,5000,539.0
N705SV,Renault,Captur,24,5000,489.0
N705SV,Renault,Captur,36,5000,459.0
N705SV,Renault,Captur,48,5000,439.0
N705SV,Renault,Captur,60,5000,419.0
N705SV,Renault,Captur,12,7500,549.0
N705SV,Renault,Captur,24,7500,499.0
N705SV,Renault,Captur,36,7500,469.0
N705SV,Renault,Captur,48,7500,449.0
N705SV,Renault,Captur,60,7500,429.0
N705SV,Renault,Captur,12,10000,559.0
N705SV,Renault,Captur,24,10000,509.0
N705SV,Renault,Captur,36,10000,479.0
N705SV,Renault,Captur,48,10000,459.0
N705SV,Renault,Captur,60,10000,439.0
N705SV,Renault,Captur,12,15000,599.0
N705SV,Renault,Captur,24,15000,549.0
N705SV,Renault,Captur,36,15000,519.0
N705SV,Renault,Captur,48,15000,499.0
N705SV,Renault,Captur,60,15000,479.0
N705SV,Renault,Captur,12,20000,639.0
N705SV,Renault,Captur,24,20000,589.0
N705SV,Renault,Captur,36,20000,559.0
N705SV,Renault,Captur,48,20000,539.0
N705SV,Renault,Captur,60,20000,519.0
N705SV,Renault,Captur,12,25000,679.0
N705SV,Renault,Captur,24,25000,629.0
N705SV,Renault,Captur,36,25000,599.0
N705SV,Renault,Captur,48,25000,579.0
N705SV,Renault,Captur,60,25000,559.0
N705SV,Renault,Captur,12,30000,719.0
N705SV,Renault,Captur,24,30000,669.0
N705SV,Renault,Captur,36,30000,639.0
N705SV,Renault,Captur,48,30000,619.0
N705SV,Renault,Captur,60,30000,599.0
374898,MG,ZS,24,5000,619.0
374898,MG,ZS,36,5000,539.0
374898,MG,ZS,48,5000,479.0
374898,MG,ZS,60,5000,449.0
374898,MG,ZS,72,5000,419.0
374898,MG,ZS,24,7500,634.0
374898,MG,ZS,36,7500,554.0
374898,MG,ZS,48,7500,494.0
374898,MG,ZS,60,7500,464.0
374898,MG,ZS,72,7500,434.0
374898,MG,ZS,24,10000,649.0
374898,MG,ZS,36,10000,569.0
374898,MG,ZS,48,10000,509.0
374898,MG,ZS,60,10000,479.0
374898,MG,ZS,72,10000,449.0
374898,MG,ZS,24,15000,687.0
374898,MG,ZS,36,15000,607.0
374898,MG,ZS,48,15000,547.0
374898,MG,ZS,60,15000,517.0
374898,MG,ZS,72,15000,487.0
374898,MG,ZS,24,20000,725.0
374898,MG,ZS,36,20000,645.0
374898,MG,ZS,48,20000,585.0
374898,MG,ZS,60,20000,555.0
374898,MG,ZS,72,20000,525.0
374898,MG,ZS,24,25000,763.0
374898,MG,ZS,36,25000,683.0
374898,MG,ZS,48,25000,623.0
374898,MG,ZS,60,25000,593.0
374898,MG,ZS,72,25000,563.0
374898,MG,ZS,24,30000,801.0
374898,MG,ZS,36,30000,721.0
374898,MG,ZS,48,30000,661.0
374898,MG,ZS,60,30000,631.0
374898,MG,ZS,72,30000,601.0
X459KD,Hyundai,i20,6,5000,424.0
X459KD,Hyundai,i20,6,7500,439.0
X459KD,Hyundai,i20,6,10000,454.0
X459KD,Hyundai,i20,6,15000,484.0
X459KD,Hyundai,i20,6,20000,514.0
X459KD,Hyundai,i20,6,25000,544.0
X459KD,Hyundai,i20,6,30000,574.0
361635,Skoda,Kamiq,24,5000,724.0
361635,Skoda,Kamiq,36,5000,584.0
361635,Skoda,Kamiq,48,5000,504.0
361635,Skoda,Kamiq,60,5000,464.0
361635,Skoda,Kamiq,72,5000,424.0
361635,Skoda,Kamiq,24,7500,738.0
361635,Skoda,Kamiq,36,7500,598.0
361635,Skoda,Kamiq,48,7500,518.0
361635,Skoda,Kamiq,60,7500,478.0
361635,Skoda,Kamiq,72,7500,438.0
361635,Skoda,Kamiq,24,10000,752.0
361635,Skoda,Kamiq,36,10000,612.0
361635,Skoda,Kamiq,48,10000,532.0
361635,Skoda,Kamiq,60,10000,492.0
361635,Skoda,Kamiq,72,10000,452.0
361635,Skoda,Kamiq,24,15000,788.0
361635,Skoda,Kamiq,36,15000,648.0
361635,Skoda,Kamiq,48,15000,568.0
361635,Skoda,Kamiq,60,15000,528.0
361635,Skoda,Kamiq,72,15000,488.0
361635,Skoda,Kamiq,24,20000,824.0
361635,Skoda,Kamiq,36,20000,684.0
361635,Skoda,Kamiq,48,20000,604.0
361635,Skoda,Kamiq,60,20000,564.0
361635,Skoda,Kamiq,72,20000,524.0
361635,Skoda,Kamiq,24,25000,860.0
361635,Skoda,Kamiq,36,25000,720.0
361635,Skoda,Kamiq,48,25000,640.0
361635,Skoda,Kamiq,60,25000,600.0
361635,Skoda,Kamiq,72,25000,560.0
361635,Skoda,Kamiq,24,30000,896.0
361635,Skoda,Kamiq,36,30000,756.0
361635,Skoda,Kamiq,48,30000,676.0
361635,Skoda,Kamiq,60,30000,636.0
361635,Skoda,Kamiq,72,30000,596.0
373215,Volkswagen,Taigo,24,5000,824.0
373215,Volkswagen,Taigo,36,5000,649.0
373215,Volkswagen,Taigo,48,5000,544.0
373215,Volkswagen,Taigo,60,5000,474.0
373215,Volkswagen,Taigo,72,5000,424.0
373215,Volkswagen,Taigo,24,7500,842.0
373215,Volkswagen,Taigo,36,7500,667.0
373215,Volkswagen,Taigo,48,7500,562.0
373215,Volkswagen,Taigo,60,7500,492.0
373215,Volkswagen,Taigo,72,7500,442.0
373215,Volkswagen,Taigo,24,10000,860.0
373215,Volkswagen,Taigo,36,10000,685.0
373215,Volkswagen,Taigo,48,10000,580.0
373215,Volkswagen,Taigo,60,10000,510.0
373215,Volkswagen,Taigo,72,10000,460.0
373215,Volkswagen,Taigo,24,15000,904.0
373215,Volkswagen,Taigo,36,15000,729.0
373215,Volkswagen,Taigo,48,15000,624.0
373215,Volkswagen,Taigo,60,15000,554.0
373215,Volkswagen,Taigo,72,15000,504.0
373215,Volkswagen,Taigo,24,20000,948.0
373215,Volkswagen,Taigo,36,20000,773.0
373215,Volkswagen,Taigo,48,20000,668.0
373215,Volkswagen,Taigo,60,20000,598.0
373215,Volkswagen,Taigo,72,20000,548.0
373215,Volkswagen,Taigo,24,25000,992.0
373215,Volkswagen,Taigo,36,25000,817.0
373215,Volkswagen,Taigo,48,25000,712.0
373215,Volkswagen,Taigo,60,25000,642.0
373215,Volkswagen,Taigo,72,25000,592.0
373215,Volkswagen,Taigo,24,30000,1036.0
373215,Volkswagen,Taigo,36,30000,861.0
373215,Volkswagen,Taigo,48,30000,756.0
373215,Volkswagen,Taigo,60,30000,686.0
373215,Volkswagen,Taigo,72,30000,636.0
J301NL,Hyundai,KONA,12,5000,889.0
J301NL,Hyundai,KONA,24,5000,549.0
J301NL,Hyundai,KONA,36,5000,429.0
J301NL,Hyundai,KONA,12,7500,899.0
J301NL,Hyundai,KONA,24,7500,559.0
J301NL,Hyundai,KONA,36,7500,439.0
J301NL,Hyundai,KONA,12,10000,909.0
J301NL,Hyundai,KONA,24,10000,569.0
J301NL,Hyundai,KONA,36,10000,449.0
J301NL,Hyundai,KONA,12,15000,944.0
J301NL,Hyundai,KONA,24,15000,604.0
J301NL,Hyundai,KONA,36,15000,484.0
J301NL,Hyundai,KONA,12,20000,979.0
J301NL,Hyundai,KONA,24,20000,639.0
J301NL,Hyundai,KONA,36,20000,519.0
J301NL,Hyundai,KONA,12,25000,1014.0
J301NL,Hyundai,KONA,24,25000,674.0
J301NL,Hyundai,KONA,36,25000,554.0
J301NL,Hyundai,KONA,12,30000,1049.0
J301NL,Hyundai,KONA,24,30000,709.0
J301NL,Hyundai,KONA,36,30000,589.0
375228,MG,S5,24,5000,709.0
375228,MG,S5,36,5000,569.0
375228,MG,S5,48,5000,499.0
375228,MG,S5,60,5000,464.0
375228,MG,S5,72,5000,429.0
375228,MG,S5,24,7500,723.0
375228,MG,S5,36,7500,583.0
375228,MG,S5,48,7500,513.0
375228,MG,S5,60,7500,478.0
375228,MG,S5,72,7500,443.0
375228,MG,S5,24,10000,737.0
375228,MG,S5,36,10000,597.0
375228,MG,S5,48,10000,527.0
375228,MG,S5,60,10000,492.0
375228,MG,S5,72,10000,457.0
375228,MG,S5,24,15000,767.0
375228,MG,S5,36,15000,627.0
375228,MG,S5,48,15000,557.0
375228,MG,S5,60,15000,522.0
375228,MG,S5,72,15000,487.0
375228,MG,S5,24,20000,797.0
375228,MG,S5,36,20000,657.0
375228,MG,S5,48,20000,587.0
375228,MG,S5,60,20000,552.0
375228,MG,S5,72,20000,517.0
375228,MG,S5,24,25000,827.0
375228,MG,S5,36,25000,687.0
375228,MG,S5,48,25000,617.0
375228,MG,S5,60,25000,582.0
375228,MG,S5,72,25000,547.0
375228,MG,S5,24,30000,857.0
375228,MG,S5,36,30000,717.0
375228,MG,S5,48,30000,647.0
375228,MG,S5,60,30000,612.0
375228,MG,S5,72,30000,577.0
J496VT,Mini,Mini,12,5000,809.0
J496VT,Mini,Mini,24,5000,519.0
J496VT,Mini,Mini,36,5000,459.0
J496VT,Mini,Mini,48,5000,429.0
J496VT,Mini,Mini,12,7500,819.0
J496VT,Mini,Mini,24,7500,529.0
J496VT,Mini,Mini,36,7500,469.0
J496VT,Mini,Mini,48,7500,439.0
J496VT,Mini,Mini,12,10000,829.0
J496VT,Mini,Mini,24,10000,539.0
J496VT,Mini,Mini,36,10000,479.0
J496VT,Mini,Mini,48,10000,449.0
J496VT,Mini,Mini,12,15000,864.0
J496VT,Mini,Mini,24,15000,574.0
J496VT,Mini,Mini,36,15000,514.0
J496VT,Mini,Mini,48,15000,484.0
J496VT,Mini,Mini,12,20000,899.0
J496VT,Mini,Mini,24,20000,609.0
J496VT,Mini,Mini,36,20000,549.0
J496VT,Mini,Mini,48,20000,519.0
J496VT,Mini,Mini,12,25000,934.0
J496VT,Mini,Mini,24,25000,644.0
J496VT,Mini,Mini,36,25000,584.0
J496VT,Mini,Mini,48,25000,554.0
J496VT,Mini,Mini,12,30000,969.0
J496VT,Mini,Mini,24,30000,679.0
J496VT,Mini,Mini,36,30000,619.0
J496VT,Mini,Mini,48,30000,589.0
J055JN,Opel,Grandland X,12,5000,739.0
J055JN,Opel,Grandland X,24,5000,544.0
J055JN,Opel,Grandland X,36,5000,429.0
J055JN,Opel,Grandland X,12,7500,749.0
J055JN,Opel,Grandland X,24,7500,554.0
J055JN,Opel,Grandland X,36,7500,439.0
J055JN,Opel,Grandland X,12,10000,759.0
J055JN,Opel,Grandland X,24,10000,564.0
J055JN,Opel,Grandland X,36,10000,449.0
J055JN,Opel,Grandland X,12,15000,794.0
J055JN,Opel,Grandland X,24,15000,599.0
J055JN,Opel,Grandland X,36,15000,484.0
J055JN,Opel,Grandland X,12,20000,829.0
J055JN,Opel,Grandland X,24,20000,634.0
J055JN,Opel,Grandland X,36,20000,519.0
J055JN,Opel,Grandland X,12,25000,864.0
J055JN,Opel,Grandland X,24,25000,669.0
J055JN,Opel,Grandland X,36,25000,554.0
J055JN,Opel,Grandland X,12,30000,899.0
J055JN,Opel,Grandland X,24,30000,704.0
J055JN,Opel,Grandland X,36,30000,589.0
N086JF,Audi,A3 Sportback,12,5000,734.0
N086JF,Audi,A3 Sportback,24,5000,559.0
N086JF,Audi,A3 Sportback,36,5000,474.0
N086JF,Audi,A3 Sportback,48,5000,429.0
N086JF,Audi,A3 Sportback,12,7500,744.0
N086JF,Audi,A3 Sportback,24,7500,569.0
N086JF,Audi,A3 Sportback,36,7500,484.0
N086JF,Audi,A3 Sportback,48,7500,439.0
N086JF,Audi,A3 Sportback,12,10000,754.0
N086JF,Audi,A3 Sportback,24,10000,579.0
N086JF,Audi,A3 Sportback,36,10000,494.0
N086JF,Audi,A3 Sportback,48,10000,449.0
N086JF,Audi,A3 Sportback,12,15000,789.0
N086JF,Audi,A3 Sportback,24,15000,614.0
N086JF,Audi,A3 Sportback,36,15000,529.0
N086JF,Audi,A3 Sportback,48,15000,484.0
N086JF,Audi,A3 Sportback,12,20000,824.0
N086JF,Audi,A3 Sportback,24,20000,649.0
N086JF,Audi,A3 Sportback,36,20000,564.0
N086JF,Audi,A3 Sportback,48,20000,519.0
N086JF,Audi,A3 Sportback,12,25000,859.0
N086JF,Audi,A3 Sportback,24,25000,684.0
N086JF,Audi,A3 Sportback,36,25000,599.0
N086JF,Audi,A3 Sportback,48,25000,554.0
N086JF,Audi,A3 Sportback,12,30000,894.0
N086JF,Audi,A3 Sportback,24,30000,719.0
N086JF,Audi,A3 Sportback,36,30000,634.0
N086JF,Audi,A3 Sportback,48,30000,589.0
369735,Opel,Frontera Electric,24,5000,729.0
369735,Opel,Frontera Electric,36,5000,609.0
369735,Opel,Frontera Electric,48,5000,519.0
369735,Opel,Frontera Electric,60,5000,474.0
369735,Opel,Frontera Electric,72,5000,429.0
369735,Opel,Frontera Electric,24,7500,741.0
369735,Opel,Frontera Electric,36,7500,621.0
369735,Opel,Frontera Electric,48,7500,531.0
369735,Opel,Frontera Electric,60,7500,486.0
369735,Opel,Frontera Electric,72,7500,441.0
369735,Opel,Frontera Electric,24,10000,753.0
369735,Opel,Frontera Electric,36,10000,633.0
369735,Opel,Frontera Electric,48,10000,543.0
369735,Opel,Frontera Electric,60,10000,498.0
369735,Opel,Frontera Electric,72,10000,453.0
369735,Opel,Frontera Electric,24,15000,783.0
369735,Opel,Frontera Electric,36,15000,663.0
369735,Opel,Frontera Electric,48,15000,573.0
369735,Opel,Frontera Electric,60,15000,528.0
369735,Opel,Frontera Electric,72,15000,483.0
369735,Opel,Frontera Electric,24,20000,813.0
369735,Opel,Frontera Electric,36,20000,693.0
369735,Opel,Frontera Electric,48,20000,603.0
369735,Opel,Frontera Electric,60,20000,558.0
369735,Opel,Frontera Electric,72,20000,513.0
369735,Opel,Frontera Electric,24,25000,843.0
369735,Opel,Frontera Electric,36,25000,723.0
369735,Opel,Frontera Electric,48,25000,633.0
369735,Opel,Frontera Electric,60,25000,588.0
369735,Opel,Frontera Electric,72,25000,543.0
369735,Opel,Frontera Electric,24,30000,873.0
369735,Opel,Frontera Electric,36,30000,753.0
369735,Opel,Frontera Electric,48,30000,663.0
369735,Opel,Frontera Electric,60,30000,618.0
369735,Opel,Frontera Electric,72,30000,573.0
369517,MINI,Aceman,24,5000,704.0
369517,MINI,Aceman,36,5000,604.0
369517,MINI,Aceman,48,5000,529.0
369517,MINI,Aceman,60,5000,479.0
369517,MINI,Aceman,72,5000,429.0
369517,MINI,Aceman,24,7500,716.0
369517,MINI,Aceman,36,7500,616.0
369517,MINI,Aceman,48,7500,541.0
369517,MINI,Aceman,60,7500,491.0
369517,MINI,Aceman,72,7500,441.0
369517,MINI,Aceman,24,10000,728.0
369517,MINI,Aceman,36,10000,628.0
369517,MINI,Aceman,48,10000,553.0
369517,MINI,Aceman,60,10000,503.0
369517,MINI,Aceman,72,10000,453.0
369517,MINI,Aceman,24,15000,756.0
369517,MINI,Aceman,36,15000,656.0
369517,MINI,Aceman,48,15000,581.0
369517,MINI,Aceman,60,15000,531.0
369517,MINI,Aceman,72,15000,481.0
369517,MINI,Aceman,24,20000,784.0
369517,MINI,Aceman,36,20000,684.0
369517,MINI,Aceman,48,20000,609.0
369517,MINI,Aceman,60,20000,559.0
369517,MINI,Aceman,72,20000,509.0
369517,MINI,Aceman,24,25000,812.0
369517,MINI,Aceman,36,25000,712.0
369517,MINI,Aceman,48,25000,637.0
369517,MINI,Aceman,60,25000,587.0
369517,MINI,Aceman,72,25000,537.0
369517,MINI,Aceman,24,30000,840.0
369517,MINI,Aceman,36,30000,740.0
369517,MINI,Aceman,48,30000,665.0
369517,MINI,Aceman,60,30000,615.0
369517,MINI,Aceman,72,30000,565.0
374962,Citroen,C3,24,5000,709.0
374962,Citroen,C3,36,5000,569.0
374962,Citroen,C3,48,5000,499.0
374962,Citroen,C3,60,5000,464.0
374962,Citroen,C3,72,5000,429.0
374962,Citroen,C3,24,7500,723.0
374962,Citroen,C3,36,7500,583.0
374962,Citroen,C3,48,7500,513.0
374962,Citroen,C3,60,7500,478.0
374962,Citroen,C3,72,7500,443.0
374962,Citroen,C3,24,10000,737.0
374962,Citroen,C3,36,10000,597.0
374962,Citroen,C3,48,10000,527.0
374962,Citroen,C3,60,10000,492.0
374962,Citroen,C3,72,10000,457.0
374962,Citroen,C3,24,15000,773.0
374962,Citroen,C3,36,15000,633.0
374962,Citroen,C3,48,15000,563.0
374962,Citroen,C3,60,15000,528.0
374962,Citroen,C3,72,15000,493.0
374962,Citroen,C3,24,20000,809.0
374962,Citroen,C3,36,20000,669.0
374962,Citroen,C3,48,20000,599.0
374962,Citroen,C3,60,20000,564.0
374962,Citroen,C3,72,20000,529.0
374962,Citroen,C3,24,25000,845.0
374962,Citroen,C3,36,25000,705.0
374962,Citroen,C3,48,25000,635.0
374962,Citroen,C3,60,25000,600.0
374962,Citroen,C3,72,25000,565.0
374962,Citroen,C3,24,30000,881.0
374962,Citroen,C3,36,30000,741.0
374962,Citroen,C3,48,30000,671.0
374962,Citroen,C3,60,30000,636.0
374962,Citroen,C3,72,30000,601.0
S784FD,Peugeot,208,6,5000,439.0
S784FD,Peugeot,208,6,7500,454.0
S784FD,Peugeot,208,6,10000,469.0
S784FD,Peugeot,208,6,15000,499.0
S784FD,Peugeot,208,6,20000,529.0
S784FD,Peugeot,208,6,25000,559.0
S784FD,Peugeot,208,6,30000,589.0
P672DJ,Renault,Captur,12,5000,619.0
P672DJ,Renault,Captur,24,5000,529.0
P672DJ,Renault,Captur,36,5000,489.0
P672DJ,Renault,Captur,48,5000,459.0
P672DJ,Renault,Captur,60,5000,439.0
P672DJ,Renault,Captur,12,7500,629.0
P672DJ,Renault,Captur,24,7500,539.0
P672DJ,Renault,Captur,36,7500,499.0
P672DJ,Renault,Captur,48,7500,469.0
P672DJ,Renault,Captur,60,7500,449.0
P672DJ,Renault,Captur,12,10000,639.0
P672DJ,Renault,Captur,24,10000,549.0
P672DJ,Renault,Captur,36,10000,509.0
P672DJ,Renault,Captur,48,10000,479.0
P672DJ,Renault,Captur,60,10000,459.0
P672DJ,Renault,Captur,12,15000,679.0
P672DJ,Renault,Captur,24,15000,589.0
P672DJ,Renault,Captur,36,15000,549.0
P672DJ,Renault,Captur,48,15000,519.0
P672DJ,Renault,Captur,60,15000,499.0
P672DJ,Renault,Captur,12,20000,719.0
P672DJ,Renault,Captur,24,20000,629.0
P672DJ,Renault,Captur,36,20000,589.0
P672DJ,Renault,Captur,48,20000,559.0
